Item_identifier,'OUT010', 'OUT013', 'OUT017', 'OUT018', 'OUT019', 'OUT027', 'OUT035', 'OUT045', 'OUT046', 'OUT049'
'DRA12', 0.0, 0.0, 0.0, 0.0, 0.0, 0.4158135449841544, 0.0, 0.0, 0.29379780852011456, 0.29038864649573104
'DRA24', 0.0, 0.0, 0.0, 0.3254928397623946, 0.0, 0.0, 0.0, 0.3378435262419282, 0.3366636339956771, 0.0
'DRA59', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5005767703112376, 0.4994232296887625, 0.0, 0.0
'DRB01', 0.0, 0.0, 0.24155081886247795, 0.23435964460928943, 0.039089476001172324, 0.0, 0.24210529219043977, 0.0, 0.24289476833662044, 0.0
'DRB13', 0.0, 0.0, 0.0, 0.20812623171780653, 0.0, 0.36244940867623726, 0.0, 0.21382466506768075, 0.21559969453827535, 0.0
'DRB24', 0.0, 0.21379899123390586, 0.0, 0.20992610633811432, 0.0, 0.35917192935390124, 0.0, 0.0, 0.21710297307407858, 0.0
'DRB25', 0.0, 0.0, 0.0, 0.0, 0.04946862679970748, 0.0, 0.0, 0.3173455198741976, 0.31746798114068736, 0.31571787218540753
'DRB48', 0.0, 0.0, 0.0, 0.4911245377824167, 0.0, 0.0, 0.0, 0.5088754622175833, 0.0, 0.0
'DRC01', 0.07822214600046237, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4538140305089978, 0.0, 0.0, 0.46796382349053983
'DRC12', 0.0, 0.2057392445490803, 0.0, 0.20054050388361386, 0.0, 0.38737202796645426, 0.0, 0.2063482236008516, 0.0, 0.0
'DRC13', 0.0, 0.22386173056327588, 0.0, 0.0, 0.0, 0.3270351603950818, 0.0, 0.0, 0.22433230523584397, 0.2247708038057984
'DRC24', 0.0, 0.14528946288512748, 0.0, 0.0, 0.021462911197908188, 0.2400759161028923, 0.14883680157843568, 0.1491635577306378, 0.14790829921099322, 0.1472630512940053
'DRC25', 0.0, 0.0, 0.33366180781080196, 0.0, 0.0, 0.0, 0.3337195894716261, 0.0, 0.0, 0.332618602717572
'DRC27', 0.0, 0.27283091176246776, 0.0, 0.0, 0.040236495113322765, 0.41266292047124425, 0.0, 0.0, 0.2742696726529652, 0.0
'DRC36', 0.04496535369774181, 0.0, 0.0, 0.29669528034960513, 0.04491684092109785, 0.0, 0.0, 0.30594900352030924, 0.0, 0.30747352151124596
'DRC49', 0.0, 0.19902284337133394, 0.20211280433554704, 0.19369771472754296, 0.028397182450401966, 0.0, 0.0, 0.20355644715631135, 0.0, 0.1732130079588626
'DRD01', 0.0, 0.3086400751965009, 0.0, 0.0, 0.03924601359156932, 0.36596178135649426, 0.0, 0.0, 0.2861521298554355, 0.0
'DRD12', 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
'DRD13', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
'DRD15', 0.0, 0.0, 0.2886745464414092, 0.268012948077598, 0.0, 0.4433125054809929, 0.0, 0.0, 0.0, 0.0
'DRD24', 0.0, 0.0, 0.0, 0.0, 0.0666312040817881, 0.0, 0.46752084192699, 0.4658479539912219, 0.0, 0.0
'DRD25', 0.0, 0.5085898018372439, 0.49141019816275616, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
'DRD27', 0.0, 0.0, 0.0, 0.21132294656721382, 0.0, 0.3754098503538858, 0.20633566428947978, 0.0, 0.20693153878942067, 0.0
'DRD37', 0.0, 0.0, 0.0, 0.0, 0.0, 0.5837750051256648, 0.4162249948743352, 0.0, 0.0, 0.0
'DRD49', 0.0, 0.22246385862568982, 0.0, 0.2110877603426656, 0.0, 0.3434286459113504, 0.0, 0.0, 0.0, 0.22301973512029408
'DRD60', 0.0, 0.0, 0.2718326405262709, 0.0, 0.0, 0.4532558857591771, 0.0, 0.2749114737145521, 0.0, 0.0
'DRE01', 0.0, 0.13329625974713824, 0.13426521061723226, 0.1254514731001083, 0.0, 0.2032652652418731, 0.13510611177129636, 0.1348853203551106, 0.0, 0.13373035916724116
'DRE03', 0.0, 0.4305331445816858, 0.0, 0.0, 0.0, 0.5694668554183141, 0.0, 0.0, 0.0, 0.0
'DRE12', 0.0, 0.0, 0.5069043903347221, 0.493095609665278, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
'DRE13', 0.04481560831797831, 0.0, 0.30169283217122184, 0.3023161079190133, 0.04469971643152791, 0.0, 0.0, 0.0, 0.30647573516025867, 0.0
'DRE15', 0.04191314991653552, 0.33596166977521286, 0.0, 0.0, 0.0, 0.0, 0.2922153623631851, 0.0, 0.0, 0.3299098179450665
'DRE25', 0.0, 0.31836718132577896, 0.0, 0.32366476625928065, 0.04988185320769962, 0.0, 0.0, 0.30808619920724084, 0.0, 0.0
'DRE27', 0.0, 0.0, 0.2604213407929851, 0.2576227719593745, 0.0, 0.4819558872476404, 0.0, 0.0, 0.0, 0.0
'DRE37', 0.0, 0.21441730902968062, 0.21592932074628804, 0.0, 0.0, 0.35431090812543986, 0.0, 0.21534246209859154, 0.0, 0.0
'DRE48', 0.14015614763645803, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.859843852363542
'DRE60', 0.0, 0.0, 0.0, 0.2696649909563976, 0.0, 0.4489433743277949, 0.0, 0.0, 0.2813916347158075, 0.0
'DRF01', 0.12949868547679796, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.870501314523202, 0.0, 0.0
'DRF03', 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
'DRF13', 0.0, 0.0, 0.0, 0.0, 0.052426208420466136, 0.5843762748288155, 0.3631975167507183, 0.0, 0.0, 0.0
'DRF15', 0.025511227964016798, 0.0, 0.1726428751000212, 0.0, 0.0, 0.2807400467299321, 0.17424536946616756, 0.17423006530192878, 0.0, 0.1726304154379337
'DRF23', 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
'DRF25', 0.0, 0.0, 0.5070384012234069, 0.4929615987765931, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
'DRF27', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
'DRF36', 0.0, 0.3315041706801994, 0.33446914761143404, 0.0, 0.0, 0.0, 0.3340266817083666, 0.0, 0.0, 0.0
'DRF37', 0.0, 0.0, 0.0, 0.0, 0.0, 0.41617883179282683, 0.0, 0.0, 0.2923350525159897, 0.2914861156911835
'DRF48', 0.020486060319600652, 0.12764448594410474, 0.12915035292425467, 0.12456426038512837, 0.0, 0.21109815348968738, 0.12854105211909353, 0.0, 0.12933125366980167, 0.129184381148329
'DRF49', 0.0, 0.2834007819097901, 0.2820832109404973, 0.0, 0.0, 0.43451600714971256, 0.0, 0.0, 0.0, 0.0
'DRF51', 0.04293508937850002, 0.22827467485772757, 0.19470377712508072, 0.0, 0.0, 0.33172061578428946, 0.20236584285440226, 0.0, 0.0, 0.0
'DRF60', 0.0, 0.2226740546616861, 0.0, 0.0, 0.0, 0.33026771396973714, 0.22546540577241975, 0.0, 0.2215928255961568, 0.0
'DRG01', 0.0, 0.0, 0.2637489081186808, 0.2503761589572771, 0.0, 0.0, 0.0, 0.23691133924804195, 0.0, 0.24896359367600007
'DRG03', 0.0, 0.0, 0.24847960873526678, 0.0, 0.0, 0.0, 0.25172207008001457, 0.25047794533886125, 0.0, 0.24932037584585734
'DRG11', 0.0, 0.0, 0.21145703614333425, 0.0, 0.0, 0.3680946069023082, 0.21091454438214283, 0.0, 0.0, 0.20953381257221476
'DRG13', 0.06851645302479036, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46616058681762995, 0.4653229601575797
'DRG15', 0.0, 0.0, 0.0, 0.40732439473390575, 0.0, 0.5926756052660943, 0.0, 0.0, 0.0, 0.0
'DRG23', 0.12990666639576465, 0.0, 0.8700933336042354, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
'DRG25', 0.0, 0.0, 0.1514168757075237, 0.14666253015932906, 0.0, 0.24866091690838332, 0.0, 0.1505243385535579, 0.15135476246204313, 0.15138057620916295
'DRG27', 0.0, 0.24028102104946925, 0.20590599831182907, 0.0, 0.0, 0.34422066758963715, 0.20959231304906456, 0.0, 0.0, 0.0
'DRG36', 0.0, 0.0, 0.34049025220841134, 0.32045779894084564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33905194885074313
'DRG37', 0.05288335657800706, 0.0, 0.36082878183887784, 0.0, 0.0, 0.586287861583115, 0.0, 0.0, 0.0, 0.0
'DRG39', 0.0, 0.1849600249177232, 0.17947493133445605, 0.0, 0.0, 0.27066394519528, 0.17976194391047012, 0.18513915464207067, 0.0, 0.0
'DRG48', 0.04566780949837012, 0.2975896545215184, 0.3046077574430507, 0.0, 0.04469617002129183, 0.0, 0.307438608515769, 0.0, 0.0, 0.0
'DRG49', 0.0, 0.24020077439418025, 0.0, 0.0, 0.03534289429093092, 0.0, 0.2428857065603671, 0.0, 0.2410969707401702, 0.24047365401435156
'DRG51', 0.0, 0.21364001023810908, 0.0, 0.21340410806861485, 0.0, 0.3509127456983541, 0.22204313599492193, 0.0, 0.0, 0.0
'DRH01', 0.0, 0.251232911157721, 0.0, 0.2435492368675476, 0.0, 0.0, 0.252496230927444, 0.0, 0.0, 0.2527216210472877
'DRH03', 0.0, 0.20682440471186864, 0.19746856177317593, 0.0, 0.0, 0.3894032710205667, 0.0, 0.2063037624943886, 0.0, 0.0
'DRH11', 0.033845742987602186, 0.0, 0.22641204879867366, 0.23170270864814344, 0.033845742987602186, 0.0, 0.22656859046332659, 0.0, 0.247625166114652, 0.0
'DRH13', 0.0, 0.0, 0.21087939405451972, 0.0, 0.0, 0.36803326145993104, 0.21150512376926164, 0.0, 0.0, 0.2095822207162876
'DRH15', 0.0, 0.0, 0.1677916252769434, 0.0, 0.0, 0.28498846641604525, 0.17489475143063835, 0.16787250317205507, 0.0, 0.20445265370431795
'DRH23', 0.031581888857368456, 0.0, 0.0, 0.2167549270681422, 0.0, 0.3082093520516545, 0.21196421675775326, 0.0, 0.23148961526508155, 0.0
'DRH25', 0.0, 0.0, 0.0, 0.32170955286068015, 0.0, 0.0, 0.0, 0.0, 0.35073303825235175, 0.32755740888696794
'DRH36', 0.0, 0.0, 0.0, 0.29891369200634954, 0.0, 0.40495527666728437, 0.0, 0.0, 0.0, 0.29613103132636603
'DRH37', 0.03944658936769632, 0.0, 0.0, 0.26180922966110515, 0.0, 0.432944865491764, 0.0, 0.0, 0.2657993154794346, 0.0
'DRH39', 0.04146614896328619, 0.0, 0.0, 0.31375763214926533, 0.0, 0.0, 0.33967545755195333, 0.30510076133549513, 0.0, 0.0
'DRH49', 0.021670598225273948, 0.0, 0.17118419273438895, 0.0, 0.0, 0.29908081046911505, 0.1713995203139892, 0.17145732204499678, 0.0, 0.16520755621223612
'DRH51', 0.0, 0.0, 0.2488980404855916, 0.24983137818022763, 0.0, 0.0, 0.0, 0.2502341063500502, 0.2510364749841306, 0.0
'DRH59', 0.0, 0.17888001961095795, 0.15205356732705216, 0.15709319001930946, 0.0, 0.20014704103842165, 0.1594457973321963, 0.1523803846720626, 0.0, 0.0
'DRI01', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.49841054299870835, 0.0, 0.0, 0.5015894570012915
'DRI03', 0.1289332408282911, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.871066759171709, 0.0, 0.0
'DRI11', 0.0, 0.3337335133510959, 0.33190392267467517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3343625639742288, 0.0
'DRI13', 0.0, 0.0, 0.0, 0.0, 0.0, 0.34804071179871954, 0.2184822687726012, 0.21818804081992105, 0.0, 0.21528897860875823
'DRI23', 0.0, 0.49820916780830965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5017908321916904, 0.0
'DRI25', 0.0, 0.0, 0.0, 0.5060481811487046, 0.0, 0.0, 0.49395181885129547, 0.0, 0.0, 0.0
'DRI37', 0.0, 0.3651127530381209, 0.0, 0.0, 0.0, 0.0, 0.3282025760566359, 0.3066846709052431, 0.0, 0.0
'DRI39', 0.0, 0.2739379206791707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.23314117780001542, 0.254051346278819, 0.23886955524199482
'DRI47', 0.0, 0.0, 0.2677886315333814, 0.0, 0.03912912735099972, 0.42806237413901943, 0.0, 0.26501986697659946, 0.0, 0.0
'DRI49', 0.0, 0.22329185562309684, 0.2122193501513076, 0.0, 0.0, 0.3562900746547216, 0.0, 0.0, 0.0, 0.208198719570874
'DRI51', 0.0, 0.32685490755194313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3360290607904196, 0.3371160316576371
'DRI59', 0.0, 0.16657020195153383, 0.0, 0.15732712705439433, 0.0, 0.0, 0.16902328251389284, 0.16946896044759055, 0.16898631823908525, 0.16862410979350329
'DRJ01', 0.0, 0.3316987112049409, 0.33241660981190213, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3358846789831571
'DRJ11', 0.0, 0.0, 0.0, 0.0, 0.0, 0.644639160437972, 0.0, 0.0, 0.35536083956202796, 0.0
'DRJ13', 0.0, 0.0, 0.0, 0.0, 0.0, 0.4496265959850817, 0.0, 0.0, 0.27638235551427515, 0.2739910485006431
'DRJ23', 0.0, 0.0, 0.0, 0.24376165793633772, 0.0, 0.0, 0.2515689025857577, 0.0, 0.2520930911074042, 0.2525763483705004
'DRJ24', 0.0, 0.0, 0.0, 0.0, 0.0, 0.6207171095782427, 0.0, 0.0, 0.3792828904217572, 0.0
'DRJ25', 0.03650539242095138, 0.23019477949977143, 0.0, 0.0, 0.0, 0.3038529973038654, 0.2111229045319077, 0.0, 0.21832392624350408, 0.0
'DRJ35', 0.0, 0.0, 0.0, 0.17531078943753933, 0.0, 0.26286113431306624, 0.18969719591127399, 0.18841916354580063, 0.0, 0.18371171679231976
'DRJ37', 0.0, 0.19813412978690392, 0.0, 0.19504360761304865, 0.0, 0.0, 0.20297263605168103, 0.20285685761364425, 0.0, 0.20099276893472204
'DRJ39', 0.07210516050611904, 0.0, 0.46338912112104985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4645057183728311
