Item_identifier,'OUT010', 'OUT013', 'OUT017', 'OUT018', 'OUT019', 'OUT027', 'OUT035', 'OUT045', 'OUT046', 'OUT049'
'DRA12', 0.0, 0.0, 0.0, 0.0, 0.0, 0.42439869656215456, 0.0, 0.0, 0.2878006517189227, 0.2878006517189227
'DRA24', 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0
'DRA59', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0
'DRB01', 0.0, 0.0, 0.23362919460935738, 0.23362919460935738, 0.04178504533928928, 0.0, 0.23362919460935738, 0.0, 0.2573273708326385, 0.0
'DRB13', 0.0, 0.0, 0.0, 0.20125526943731673, 0.0, 0.37581986440774506, 0.0, 0.20125526943731673, 0.22166959671762154, 0.0
'DRB24', 0.0, 0.20998316610879422, 0.0, 0.20998316610879422, 0.0, 0.37005050167361736, 0.0, 0.0, 0.20998316610879422, 0.0
'DRB25', 0.0, 0.0, 0.0, 0.0, 0.043196318123123044, 0.0, 0.0, 0.304789280237464, 0.3260072008197065, 0.3260072008197065
'DRB48', 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0
'DRC01', 0.07949463188983778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46025268405508113, 0.0, 0.0, 0.46025268405508113
'DRC12', 0.0, 0.22166959671762154, 0.0, 0.20125526943731673, 0.0, 0.37581986440774506, 0.0, 0.20125526943731673, 0.0, 0.0
'DRC13', 0.0, 0.22348230010194037, 0.0, 0.0, 0.0, 0.3295530996941788, 0.0, 0.0, 0.22348230010194037, 0.22348230010194037
'DRC24', 0.0, 0.14436566869112008, 0.0, 0.0, 0.023757985612713847, 0.2544136709316855, 0.14436566869112008, 0.14436566869112008, 0.14436566869112008, 0.14436566869112008
'DRC25', 0.0, 0.0, 0.31881568948569244, 0.0, 0.0, 0.0, 0.34059215525715386, 0.0, 0.0, 0.34059215525715386
'DRC27', 0.0, 0.2801177919157733, 0.0, 0.0, 0.03843785938361916, 0.4013265567848342, 0.0, 0.0, 0.2801177919157733, 0.0
'DRC36', 0.03938948682686907, 0.0, 0.0, 0.3070736754487539, 0.03938948682686907, 0.0, 0.0, 0.3070736754487539, 0.0, 0.3070736754487539
'DRC49', 0.0, 0.20033581725936722, 0.20033581725936722, 0.20033581725936722, 0.030097397213286192, 0.0, 0.0, 0.20033581725936722, 0.0, 0.1685593337492449
